Epoch:  0 |train loss: 1.6112 验证集上准确率： 0.1778291 耗时: 3.792273604000002 s
Epoch:  2 |train loss: 1.2431 验证集上准确率： 0.5288684 耗时: 110.9124978589989 s
Epoch:  2 |train loss: 1.3739 验证集上准确率： 0.5438799 耗时: 115.72536971199952 s
Epoch:  2 |train loss: 1.2655 验证集上准确率： 0.48267898 耗时: 120.39603658799933 s
Epoch:  2 |train loss: 1.4126 验证集上准确率： 0.50230944 耗时: 125.1272119639998 s
Epoch:  2 |train loss: 1.4698 验证集上准确率： 0.5277136 耗时: 129.83519638100006 s
Epoch:  2 |train loss: 1.4521 验证集上准确率： 0.5184758 耗时: 134.625956545 s
Epoch:  2 |train loss: 1.3146 验证集上准确率： 0.5196305 耗时: 139.20926205399883 s
Epoch:  2 |train loss: 1.4320 验证集上准确率： 0.5692841 耗时: 143.84999398299988 s
Epoch:  2 |train loss: 1.4062 验证集上准确率： 0.5311778 耗时: 148.47804966999865 s
Epoch:  2 |train loss: 1.4883 验证集上准确率： 0.52193993 耗时: 153.00539478499923 s
Epoch:  3 |train loss: 1.2588 验证集上准确率： 0.5404157 耗时: 157.4698898409988 s
Epoch:  3 |train loss: 1.4445 验证集上准确率： 0.4803695 耗时: 162.10147300599965 s
Epoch:  3 |train loss: 1.4218 验证集上准确率： 0.5196305 耗时: 166.98780739099857 s
Epoch:  3 |train loss: 1.3765 验证集上准确率： 0.5288684 耗时: 171.98972236499867 s
Epoch:  3 |train loss: 1.2886 验证集上准确率： 0.52424943 耗时: 176.90814361399862 s
Epoch:  3 |train loss: 1.4107 验证集上准确率： 0.5034642 耗时: 181.51626689799923 s
Epoch:  3 |train loss: 1.3598 验证集上准确率： 0.56581986 耗时: 186.20876576099909 s
Epoch:  3 |train loss: 1.4109 验证集上准确率： 0.5496536 耗时: 190.91682155599847 s
Epoch:  3 |train loss: 1.3810 验证集上准确率： 0.556582 耗时: 195.44128509099937 s
Epoch:  3 |train loss: 1.5299 验证集上准确率： 0.539261 耗时: 200.17903885899977 s
Epoch:  3 |train loss: 1.2915 验证集上准确率： 0.5473441 耗时: 204.6790292859987 s
Epoch:  4 |train loss: 1.3200 验证集上准确率： 0.55427253 耗时: 209.07851366299838 s
Epoch:  4 |train loss: 1.3534 验证集上准确率： 0.6016166 耗时: 213.8606999859985 s
Epoch:  4 |train loss: 1.4193 验证集上准确率： 0.5473441 耗时: 218.56847072799974 s
Epoch:  4 |train loss: 1.3534 验证集上准确率： 0.5981524 耗时: 223.28470650899908 s
Epoch:  4 |train loss: 1.2757 验证集上准确率： 0.6189377 耗时: 227.86750383399885 s
Epoch:  4 |train loss: 1.3270 验证集上准确率： 0.52193993 耗时: 232.79444449999937 s
Epoch:  4 |train loss: 1.2887 验证集上准确率： 0.5496536 耗时: 237.58267337299912 s
Epoch:  4 |train loss: 1.2521 验证集上准确率： 0.6073903 耗时: 242.2713592529999 s
Epoch:  4 |train loss: 1.3226 验证集上准确率： 0.63510394 耗时: 246.86759520499982 s
Epoch:  4 |train loss: 1.3875 验证集上准确率： 0.56581986 耗时: 251.55797552500007 s
Epoch:  4 |train loss: 1.4616 验证集上准确率： 0.5796767 耗时: 256.22074442699886 s
Epoch:  5 |train loss: 1.2544 验证集上准确率： 0.5796767 耗时: 260.50829881499885 s
Epoch:  5 |train loss: 1.4975 验证集上准确率： 0.608545 耗时: 265.23834536100003 s
Epoch:  5 |train loss: 1.3382 验证集上准确率： 0.5773672 耗时: 269.92561664799905 s
Epoch:  5 |train loss: 1.3310 验证集上准确率： 0.54849887 耗时: 274.4939898399989 s
Epoch:  5 |train loss: 1.3177 验证集上准确率： 0.63510394 耗时: 279.01371675799965 s
Epoch:  5 |train loss: 1.3302 验证集上准确率： 0.6316397 耗时: 283.55920739799876 s
Epoch:  5 |train loss: 1.3507 验证集上准确率： 0.62586606 耗时: 288.1674141659987 s
Epoch:  5 |train loss: 1.2751 验证集上准确率： 0.6443418 耗时: 293.0778314299987 s
Epoch:  5 |train loss: 1.2969 验证集上准确率： 0.6397229 耗时: 297.92074213699925 s
Epoch:  5 |train loss: 1.2521 验证集上准确率： 0.6016166 耗时: 302.5466022349992 s
Epoch:  5 |train loss: 1.2954 验证集上准确率： 0.6120092 耗时: 307.08850405999874 s
Epoch:  6 |train loss: 1.2977 验证集上准确率： 0.6339492 耗时: 311.41419457699885 s
Epoch:  6 |train loss: 1.2068 验证集上准确率： 0.64665127 耗时: 315.96121424299963 s
Epoch:  6 |train loss: 1.2991 验证集上准确率： 0.6177829 耗时: 320.58518567899955 s
Epoch:  6 |train loss: 1.2113 验证集上准确率： 0.6512702 耗时: 325.10021987599976 s
Epoch:  6 |train loss: 1.2932 验证集上准确率： 0.63625866 耗时: 329.87649233499906 s
Epoch:  6 |train loss: 1.2517 验证集上准确率： 0.6374134 耗时: 334.564091713999 s
Epoch:  6 |train loss: 1.4217 验证集上准确率： 0.6293303 耗时: 339.1206421449988 s
Epoch:  6 |train loss: 1.2299 验证集上准确率： 0.61547345 耗时: 343.7542600959987 s
Epoch:  6 |train loss: 1.2488 验证集上准确率： 0.64549655 耗时: 348.34871139499955 s
Epoch:  6 |train loss: 1.2605 验证集上准确率： 0.61662817 耗时: 353.2049695709993 s
Epoch:  6 |train loss: 1.1941 验证集上准确率： 0.64318705 耗时: 357.9415443559992 s
Epoch:  7 |train loss: 1.3158 验证集上准确率： 0.6143187 耗时: 362.4782292439995 s
Epoch:  7 |train loss: 1.1881 验证集上准确率： 0.6189377 耗时: 367.0515312939988 s
Epoch:  7 |train loss: 1.2894 验证集上准确率： 0.61662817 耗时: 371.597208571 s
Epoch:  7 |train loss: 1.3185 验证集上准确率： 0.6385681 耗时: 376.23732033099986 s
Epoch:  7 |train loss: 1.3100 验证集上准确率： 0.6120092 耗时: 380.77454772499914 s
Epoch:  7 |train loss: 1.4673 验证集上准确率： 0.5704388 耗时: 385.2849021860002 s
Epoch:  7 |train loss: 1.2373 验证集上准确率： 0.6339492 耗时: 389.81943091799985 s
Epoch:  7 |train loss: 1.2230 验证集上准确率： 0.630485 耗时: 394.37650040799963 s
Epoch:  7 |train loss: 1.2621 验证集上准确率： 0.6408776 耗时: 399.0986071489988 s
Epoch:  7 |train loss: 1.2125 验证集上准确率： 0.6443418 耗时: 403.5892567009996 s
Epoch:  7 |train loss: 1.1731 验证集上准确率： 0.6616628 耗时: 408.3070061819999 s
Epoch:  8 |train loss: 1.1761 验证集上准确率： 0.591224 耗时: 413.1625812329985 s
Epoch:  8 |train loss: 1.3699 验证集上准确率： 0.52193993 耗时: 417.84638770499987 s
Epoch:  8 |train loss: 1.2817 验证集上准确率： 0.58429563 耗时: 422.45796697399965 s
Epoch:  8 |train loss: 1.3527 验证集上准确率： 0.61316395 耗时: 427.0418190119999 s
Epoch:  8 |train loss: 1.3069 验证集上准确率： 0.6293303 耗时: 431.733835564999 s
Epoch:  8 |train loss: 1.2279 验证集上准确率： 0.5866051 耗时: 436.1881709369991 s
Epoch:  8 |train loss: 1.3005 验证集上准确率： 0.6039261 耗时: 440.7641941919992 s
Epoch:  8 |train loss: 1.3519 验证集上准确率： 0.6293303 耗时: 445.2906183439991 s
Epoch:  8 |train loss: 1.2442 验证集上准确率： 0.63510394 耗时: 449.9437962819993 s
Epoch:  8 |train loss: 1.2477 验证集上准确率： 0.647806 耗时: 454.48073195399957 s
Epoch:  8 |train loss: 1.2696 验证集上准确率： 0.6374134 耗时: 458.91347690399925 s
Epoch:  9 |train loss: 1.3554 验证集上准确率： 0.66397226 耗时: 463.34341110199966 s
Epoch:  9 |train loss: 1.3194 验证集上准确率： 0.63625866 耗时: 467.98330546099896 s
Epoch:  9 |train loss: 1.1939 验证集上准确率： 0.6212471 耗时: 472.81285531699905 s
Epoch:  9 |train loss: 1.1854 验证集上准确率： 0.6605081 耗时: 477.6820516769985 s
Epoch:  9 |train loss: 1.1780 验证集上准确率： 0.6593534 耗时: 482.29724166399865 s
Epoch:  9 |train loss: 1.1580 验证集上准确率： 0.65588915 耗时: 486.91538417099946 s
Epoch:  9 |train loss: 1.3014 验证集上准确率： 0.5993072 耗时: 491.51954409099926 s
Epoch:  9 |train loss: 1.2844 验证集上准确率： 0.62355655 耗时: 496.2829718269986 s
Epoch:  9 |train loss: 1.3354 验证集上准确率： 0.6339492 耗时: 500.7308468889987 s
Epoch:  9 |train loss: 1.2075 验证集上准确率： 0.61662817 耗时: 505.25062558399986 s
Epoch:  9 |train loss: 1.2497 验证集上准确率： 0.6616628 耗时: 509.8767483569991 s
Epoch:  10 |train loss: 1.2228 验证集上准确率： 0.6316397 耗时: 514.1626627239984 s
Epoch:  10 |train loss: 1.2890 验证集上准确率： 0.66397226 耗时: 518.814040149 s
Epoch:  10 |train loss: 1.2367 验证集上准确率： 0.6189377 耗时: 523.4606795279997 s
Epoch:  10 |train loss: 1.3570 验证集上准确率： 0.6177829 耗时: 528.4406374399987 s
Epoch:  10 |train loss: 1.2257 验证集上准确率： 0.6685912 耗时: 533.3232805799998 s
Epoch:  10 |train loss: 1.1492 验证集上准确率： 0.6501155 耗时: 538.073039424 s
Epoch:  10 |train loss: 1.3595 验证集上准确率： 0.647806 耗时: 542.6472795629998 s
Epoch:  10 |train loss: 1.2128 验证集上准确率： 0.64318705 耗时: 547.1462535009996 s
Epoch:  10 |train loss: 1.2140 验证集上准确率： 0.65242493 耗时: 551.8318308139987 s
Epoch:  10 |train loss: 1.2244 验证集上准确率： 0.67551965 耗时: 556.4313579739992 s
Epoch:  10 |train loss: 1.3386 验证集上准确率： 0.6581986 耗时: 561.1635988009984 s
Epoch:  11 |train loss: 1.0813 验证集上准确率： 0.66512704 耗时: 565.4461843179997 s
Epoch:  11 |train loss: 1.2321 验证集上准确率： 0.6674365 耗时: 570.1087995339985 s
Epoch:  11 |train loss: 1.2130 验证集上准确率： 0.63510394 耗时: 574.7468574569994 s
Epoch:  11 |train loss: 1.3053 验证集上准确率： 0.65588915 耗时: 579.2794731929989 s
Epoch:  11 |train loss: 1.3646 验证集上准确率： 0.65357965 耗时: 583.8587411029985 s
Epoch:  11 |train loss: 1.2733 验证集上准确率： 0.6789838 耗时: 588.5650462119993 s
Epoch:  11 |train loss: 1.1934 验证集上准确率： 0.64318705 耗时: 593.4592883109999 s
Epoch:  11 |train loss: 1.3202 验证集上准确率： 0.6397229 耗时: 598.0358940259994 s
Epoch:  11 |train loss: 1.1503 验证集上准确率： 0.6420323 耗时: 602.5792063179997 s
Epoch:  11 |train loss: 1.1989 验证集上准确率： 0.65242493 耗时: 607.1437437409986 s
Epoch:  11 |train loss: 1.1881 验证集上准确率： 0.67667437 耗时: 611.6295285979995 s
Epoch:  12 |train loss: 1.1131 验证集上准确率： 0.6512702 耗时: 616.032972826999 s
Epoch:  12 |train loss: 1.3128 验证集上准确率： 0.65588915 耗时: 620.525390191 s
Epoch:  12 |train loss: 1.3055 验证集上准确率： 0.6709007 耗时: 625.2721117370002 s
Epoch:  12 |train loss: 1.2819 验证集上准确率： 0.687067 耗时: 629.8021651379986 s
Epoch:  12 |train loss: 1.1066 验证集上准确率： 0.67321014 耗时: 634.278999963999 s
Epoch:  12 |train loss: 1.1244 验证集上准确率： 0.6720554 耗时: 638.9380675639986 s
Epoch:  12 |train loss: 1.2590 验证集上准确率： 0.6593534 耗时: 643.4805546209991 s
Epoch:  12 |train loss: 1.2261 验证集上准确率： 0.66281754 耗时: 648.2865540980001 s
Epoch:  12 |train loss: 1.2377 验证集上准确率： 0.68591225 耗时: 653.1093696219996 s
Epoch:  12 |train loss: 1.0642 验证集上准确率： 0.6674365 耗时: 657.8914004259987 s
Epoch:  12 |train loss: 1.2088 验证集上准确率： 0.6685912 耗时: 662.4746784639992 s
Epoch:  13 |train loss: 1.0941 验证集上准确率： 0.6443418 耗时: 666.6967044799985 s
Epoch:  13 |train loss: 1.0697 验证集上准确率： 0.6593534 耗时: 671.2446002649995 s
Epoch:  13 |train loss: 1.1692 验证集上准确率： 0.66281754 耗时: 675.7796984119996 s
Epoch:  13 |train loss: 1.1532 验证集上准确率： 0.6789838 耗时: 680.3324939279992 s
Epoch:  13 |train loss: 1.0349 验证集上准确率： 0.67321014 耗时: 684.8216179009996 s
Epoch:  13 |train loss: 1.0587 验证集上准确率： 0.6916859 耗时: 689.5116095019985 s
Epoch:  13 |train loss: 1.0949 验证集上准确率： 0.6743649 耗时: 694.106168672999 s
Epoch:  13 |train loss: 1.2018 验证集上准确率： 0.6616628 耗时: 698.619682700999 s
Epoch:  13 |train loss: 1.2106 验证集上准确率： 0.65473443 耗时: 703.1578282279988 s
Epoch:  13 |train loss: 1.0324 验证集上准确率： 0.6685912 耗时: 707.8027428229998 s
Epoch:  13 |train loss: 1.3370 验证集上准确率： 0.6593534 耗时: 712.5068522089987 s
Epoch:  14 |train loss: 1.1304 验证集上准确率： 0.6581986 耗时: 716.9167571599992 s
Epoch:  14 |train loss: 1.1685 验证集上准确率： 0.6581986 耗时: 721.4464668059991 s
Epoch:  14 |train loss: 1.2027 验证集上准确率： 0.6501155 耗时: 726.1606777589986 s
Epoch:  14 |train loss: 1.2314 验证集上准确率： 0.6570439 耗时: 730.7618555029985 s
Epoch:  14 |train loss: 1.1529 验证集上准确率： 0.6605081 耗时: 735.3218273379989 s
Epoch:  14 |train loss: 1.2555 验证集上准确率： 0.68360275 耗时: 739.7924606019988 s
Epoch:  14 |train loss: 1.1722 验证集上准确率： 0.6801386 耗时: 744.2362576759988 s
Epoch:  14 |train loss: 1.2575 验证集上准确率： 0.669746 耗时: 748.8847945599991 s
Epoch:  14 |train loss: 1.2497 验证集上准确率： 0.6616628 耗时: 753.331487599 s
Epoch:  14 |train loss: 1.1278 验证集上准确率： 0.687067 耗时: 758.0464723009991 s
Epoch:  14 |train loss: 1.2021 验证集上准确率： 0.6778291 耗时: 762.5214063639996 s
Epoch:  15 |train loss: 1.1806 验证集上准确率： 0.6674365 耗时: 766.8992281189985 s
Epoch:  15 |train loss: 1.1145 验证集上准确率： 0.68360275 耗时: 771.6124656269985 s
Epoch:  15 |train loss: 1.0648 验证集上准确率： 0.6778291 耗时: 776.3941427629998 s
Epoch:  15 |train loss: 1.1626 验证集上准确率： 0.6905312 耗时: 780.9728764109987 s
Epoch:  15 |train loss: 1.2994 验证集上准确率： 0.66281754 耗时: 785.572770630999 s
Epoch:  15 |train loss: 1.2514 验证集上准确率： 0.687067 耗时: 790.2439611919999 s
Epoch:  15 |train loss: 1.1142 验证集上准确率： 0.6778291 耗时: 794.8173990609994 s
Epoch:  15 |train loss: 1.3851 验证集上准确率： 0.6720554 耗时: 799.3496025690001 s
Epoch:  15 |train loss: 1.1702 验证集上准确率： 0.682448 耗时: 803.9157034839991 s
Epoch:  15 |train loss: 1.1168 验证集上准确率： 0.6812933 耗时: 808.5419206589995 s
Epoch:  15 |train loss: 1.1020 验证集上准确率： 0.687067 耗时: 813.1121411209988 s
Epoch:  16 |train loss: 1.0945 验证集上准确率： 0.66397226 耗时: 817.4403678379986 s
Epoch:  16 |train loss: 1.2843 验证集上准确率： 0.69515014 耗时: 822.0728669049986 s
Epoch:  16 |train loss: 1.1205 验证集上准确率： 0.69630486 耗时: 826.5946247369993 s
Epoch:  16 |train loss: 1.0801 验证集上准确率： 0.6778291 耗时: 831.3824652449985 s
Epoch:  16 |train loss: 1.0960 验证集上准确率： 0.67321014 耗时: 836.2852971829998 s
Epoch:  16 |train loss: 1.1769 验证集上准确率： 0.6905312 耗时: 840.8732925969998 s
Epoch:  16 |train loss: 1.1620 验证集上准确率： 0.69284064 耗时: 845.5119192689999 s
Epoch:  16 |train loss: 1.0962 验证集上准确率： 0.6905312 耗时: 850.0929846569998 s
Epoch:  16 |train loss: 1.1849 验证集上准确率： 0.6905312 耗时: 854.7384747119995 s
Epoch:  16 |train loss: 1.2175 验证集上准确率： 0.6812933 耗时: 859.3387028939997 s
Epoch:  16 |train loss: 1.1858 验证集上准确率： 0.69515014 耗时: 863.728367456999 s
Epoch:  17 |train loss: 1.1270 验证集上准确率： 0.687067 耗时: 868.1287554699993 s
Epoch:  17 |train loss: 1.2640 验证集上准确率： 0.6743649 耗时: 872.5665080439994 s
Epoch:  17 |train loss: 1.0382 验证集上准确率： 0.67321014 耗时: 877.0411578209987 s
Epoch:  17 |train loss: 1.1646 验证集上准确率： 0.6685912 耗时: 881.5824345559995 s
Epoch:  17 |train loss: 1.1520 验证集上准确率： 0.647806 耗时: 886.2127307269984 s
Epoch:  17 |train loss: 1.1497 验证集上准确率： 0.6801386 耗时: 891.1001003849997 s
Epoch:  17 |train loss: 1.2482 验证集上准确率： 0.6789838 耗时: 895.8928629139991 s
Epoch:  17 |train loss: 1.0965 验证集上准确率： 0.6616628 耗时: 900.4774069699997 s
Epoch:  17 |train loss: 1.2080 验证集上准确率： 0.68591225 耗时: 904.9735678759989 s
Epoch:  17 |train loss: 1.1806 验证集上准确率： 0.6812933 耗时: 909.5558524079988 s
Epoch:  17 |train loss: 1.1244 验证集上准确率： 0.687067 耗时: 914.2123383809994 s
Epoch:  18 |train loss: 1.1300 验证集上准确率： 0.65357965 耗时: 918.5917030879991 s
Epoch:  18 |train loss: 1.1829 验证集上准确率： 0.6720554 耗时: 923.1927229979992 s
Epoch:  18 |train loss: 1.1298 验证集上准确率： 0.6893764 耗时: 927.7206892689992 s
Epoch:  18 |train loss: 1.1196 验证集上准确率： 0.687067 耗时: 932.2187847859987 s
Epoch:  18 |train loss: 1.1920 验证集上准确率： 0.70554274 耗时: 936.7235107069991 s
Epoch:  18 |train loss: 1.0364 验证集上准确率： 0.687067 耗时: 941.2418921299995 s
Epoch:  18 |train loss: 0.9717 验证集上准确率： 0.68475753 耗时: 945.8301554849986 s
Epoch:  18 |train loss: 1.1584 验证集上准确率： 0.67321014 耗时: 950.9149291149988 s
Epoch:  18 |train loss: 1.3156 验证集上准确率： 0.65242493 耗时: 955.5658677729989 s
Epoch:  18 |train loss: 1.0508 验证集上准确率： 0.6674365 耗时: 960.1122565939986 s
Epoch:  18 |train loss: 1.1726 验证集上准确率： 0.6916859 耗时: 964.6590383269995 s
Epoch:  19 |train loss: 1.0510 验证集上准确率： 0.6974596 耗时: 968.9575108689987 s
Epoch:  19 |train loss: 1.2313 验证集上准确率： 0.6581986 耗时: 973.4702277669985 s
Epoch:  19 |train loss: 1.1604 验证集上准确率： 0.68591225 耗时: 978.1156387279989 s
Epoch:  19 |train loss: 1.0299 验证集上准确率： 0.68591225 耗时: 982.5894601379987 s
Epoch:  19 |train loss: 1.3030 验证集上准确率： 0.6882217 耗时: 987.3397705429998 s
Epoch:  19 |train loss: 1.0212 验证集上准确率： 0.6986143 耗时: 991.8126514209998 s
Epoch:  19 |train loss: 1.1590 验证集上准确率： 0.669746 耗时: 996.2678062549985 s
Epoch:  19 |train loss: 1.2826 验证集上准确率： 0.66628176 耗时: 1000.8133714889991 s
Epoch:  19 |train loss: 1.0677 验证集上准确率： 0.669746 耗时: 1005.2720899739998 s
Epoch:  19 |train loss: 1.0301 验证集上准确率： 0.68591225 耗时: 1010.0260182900001 s
Epoch:  19 |train loss: 1.1995 验证集上准确率： 0.7009238 耗时: 1014.776181330999 s
总耗时： 1015.6846552509996
